state,jurisdiction,fipscode,office,candidate,party,votes,totalvotes,state_county,county,result
LA,Vermilion,2211300000.0,Senate,Charles Marsala,Republican,25,24600,LA Vermilion,Vermilion County,0.0010162601626016261
LA,Vermilion,2211300000.0,Senate,David Duke,Republican,562,24600,LA Vermilion,Vermilion County,0.022845528455284553
LA,Vermilion,2211300000.0,Senate,Derrick Edwards,Democrat,185,24600,LA Vermilion,Vermilion County,0.007520325203252033
LA,Vermilion,2211300000.0,Senate,"Donald \\""Crawdaddy\""\"" Crawford""",Republican,283,24600,LA Vermilion,Vermilion County,0.011504065040650406
LA,Vermilion,2211300000.0,Senate,Foster Campbell,Democrat,1650,24600,LA Vermilion,Vermilion County,0.06707317073170732
LA,Vermilion,2211300000.0,Senate,Gary Landrieu,Democrat,196,24600,LA Vermilion,Vermilion County,0.007967479674796748
LA,Vermilion,2211300000.0,Senate,John Fleming,Republican,877,24600,LA Vermilion,Vermilion County,0.03565040650406504
LA,Vermilion,2211300000.0,Senate,John Kennedy,Republican,4438,24600,LA Vermilion,Vermilion County,0.18040650406504066
LA,Vermilion,2211300000.0,Senate,Joshua Pellerin,Democrat,85,24600,LA Vermilion,Vermilion County,0.0034552845528455283
LA,Vermilion,2211300000.0,Senate,"MV \\""Vinny\""\"" Mendoza""",Democrat,18,24600,LA Vermilion,Vermilion County,0.0007317073170731707
LA,Vermilion,2211300000.0,Senate,Peter Williams,Democrat,350,24600,LA Vermilion,Vermilion County,0.014227642276422764
LA,Vernon,2211500000.0,Senate,"\\""Joseph\""\"" Cao""",Republican,116,15798,LA Vernon,Vernon County,0.007342701607798456
LA,Vernon,2211500000.0,Senate,"\\""Rob\""\"" Maness""",Republican,930,15798,LA Vernon,Vernon County,0.05886821116597037
LA,Vernon,2211500000.0,Senate,Abhay Patel,Republican,11,15798,LA Vernon,Vernon County,0.0006962906697050259
LA,Vernon,2211500000.0,Senate,Caroline Fayard,Democrat,532,15798,LA Vernon,Vernon County,0.03367514875300671
LA,Vernon,2211500000.0,Senate,Charles Boustany,Republican,1623,15798,LA Vernon,Vernon County,0.10273452335738702
LA,Vernon,2211500000.0,Senate,Charles Marsala,Republican,40,15798,LA Vernon,Vernon County,0.0025319660716546398
LA,Vernon,2211500000.0,Senate,David Duke,Republican,871,15798,LA Vernon,Vernon County,0.055133561210279784
LA,Vernon,2211500000.0,Senate,Derrick Edwards,Democrat,257,15798,LA Vernon,Vernon County,0.01626788201038106
LA,Vernon,2211500000.0,Senate,"Donald \\""Crawdaddy\""\"" Crawford""",Republican,468,15798,LA Vernon,Vernon County,0.029624003038359287
LA,Vernon,2211500000.0,Senate,Foster Campbell,Democrat,1304,15798,LA Vernon,Vernon County,0.08254209393594125
LA,Vernon,2211500000.0,Senate,Gary Landrieu,Democrat,386,15798,LA Vernon,Vernon County,0.024433472591467276
LA,Vernon,2211500000.0,Senate,John Fleming,Republican,6630,15798,LA Vernon,Vernon County,0.41967337637675656
LA,Vernon,2211500000.0,Senate,John Kennedy,Republican,2088,15798,LA Vernon,Vernon County,0.1321686289403722
LA,Vernon,2211500000.0,Senate,Joshua Pellerin,Democrat,42,15798,LA Vernon,Vernon County,0.002658564375237372
LA,Vernon,2211500000.0,Senate,"MV \\""Vinny\""\"" Mendoza""",Democrat,44,15798,LA Vernon,Vernon County,0.0027851626788201037
LA,Vernon,2211500000.0,Senate,Peter Williams,Democrat,32,15798,LA Vernon,Vernon County,0.002025572857323712
LA,Washington,2211700000.0,Senate,"\\""Joseph\""\"" Cao""",Republican,104,17700,LA Washington,Washington County,0.005875706214689265
LA,Washington,2211700000.0,Senate,"\\""Rob\""\"" Maness""",Republican,862,17700,LA Washington,Washington County,0.04870056497175141
LA,Washington,2211700000.0,Senate,Abhay Patel,Republican,18,17700,LA Washington,Washington County,0.001016949152542373
LA,Washington,2211700000.0,Senate,Caroline Fayard,Democrat,1682,17700,LA Washington,Washington County,0.09502824858757063
LA,Washington,2211700000.0,Senate,Charles Boustany,Republican,1223,17700,LA Washington,Washington County,0.06909604519774011
LA,Washington,2211700000.0,Senate,Charles Marsala,Republican,22,17700,LA Washington,Washington County,0.0012429378531073447
LA,Washington,2211700000.0,Senate,David Duke,Republican,1197,17700,LA Washington,Washington County,0.0676271186440678
LA,Washington,2211700000.0,Senate,Derrick Edwards,Democrat,617,17700,LA Washington,Washington County,0.034858757062146896
LA,Washington,2211700000.0,Senate,"Donald \\""Crawdaddy\""\"" Crawford""",Republican,296,17700,LA Washington,Washington County,0.01672316384180791
LA,Washington,2211700000.0,Senate,Foster Campbell,Democrat,2292,17700,LA Washington,Washington County,0.12949152542372883
LA,Washington,2211700000.0,Senate,Gary Landrieu,Democrat,377,17700,LA Washington,Washington County,0.021299435028248586
LA,Washington,2211700000.0,Senate,John Fleming,Republican,1417,17700,LA Washington,Washington County,0.08005649717514124
LA,Washington,2211700000.0,Senate,John Kennedy,Republican,6942,17700,LA Washington,Washington County,0.39220338983050845
LA,Washington,2211700000.0,Senate,Joshua Pellerin,Democrat,45,17700,LA Washington,Washington County,0.002542372881355932
LA,Washington,2211700000.0,Senate,"MV \\""Vinny\""\"" Mendoza""",Democrat,41,17700,LA Washington,Washington County,0.0023163841807909607
LA,Washington,2211700000.0,Senate,Peter Williams,Democrat,68,17700,LA Washington,Washington County,0.0038418079096045198
LA,Webster,2211900000.0,Senate,"\\""Joseph\""\"" Cao""",Republican,55,17490,LA Webster,Webster County,0.0031446540880503146
LA,Webster,2211900000.0,Senate,"\\""Rob\""\"" Maness""",Republican,444,17490,LA Webster,Webster County,0.025385934819897083
LA,Webster,2211900000.0,Senate,Abhay Patel,Republican,1,17490,LA Webster,Webster County,5.717552887364208e-05
LA,Webster,2211900000.0,Senate,Caroline Fayard,Democrat,675,17490,LA Webster,Webster County,0.038593481989708404
LA,Webster,2211900000.0,Senate,Charles Boustany,Republican,398,17490,LA Webster,Webster County,0.022755860491709547
LA,Webster,2211900000.0,Senate,Charles Marsala,Republican,18,17490,LA Webster,Webster County,0.0010291595197255575
LA,Webster,2211900000.0,Senate,David Duke,Republican,485,17490,LA Webster,Webster County,0.02773013150371641
LA,Webster,2211900000.0,Senate,Derrick Edwards,Democrat,184,17490,LA Webster,Webster County,0.010520297312750143
LA,Webster,2211900000.0,Senate,"Donald \\""Crawdaddy\""\"" Crawford""",Republican,183,17490,LA Webster,Webster County,0.0104631217838765
LA,Webster,2211900000.0,Senate,Foster Campbell,Democrat,5123,17490,LA Webster,Webster County,0.2929102344196684
LA,Webster,2211900000.0,Senate,Gary Landrieu,Democrat,227,17490,LA Webster,Webster County,0.012978845054316752
LA,Webster,2211900000.0,Senate,John Fleming,Republican,6299,17490,LA Webster,Webster County,0.3601486563750715
LA,Webster,2211900000.0,Senate,John Kennedy,Republican,3109,17490,LA Webster,Webster County,0.17775871926815323
LA,Webster,2211900000.0,Senate,Joshua Pellerin,Democrat,19,17490,LA Webster,Webster County,0.0010863350485991994
LA,Webster,2211900000.0,Senate,"MV \\""Vinny\""\"" Mendoza""",Democrat,12,17490,LA Webster,Webster County,0.0006861063464837049
LA,Webster,2211900000.0,Senate,Peter Williams,Democrat,23,17490,LA Webster,Webster County,0.0013150371640937679
LA,West Baton Rouge,2212100000.0,Senate,"\\""Joseph\""\"" Cao""",Republican,73,12167,LA West Baton Rouge,West baton rouge County,0.005999835620941892
LA,West Baton Rouge,2212100000.0,Senate,"\\""Rob\""\"" Maness""",Republican,467,12167,LA West Baton Rouge,West baton rouge County,0.03838251006821731
LA,West Baton Rouge,2212100000.0,Senate,Abhay Patel,Republican,10,12167,LA West Baton Rouge,West baton rouge County,0.0008218952905399852
LA,West Baton Rouge,2212100000.0,Senate,Caroline Fayard,Democrat,1745,12167,LA West Baton Rouge,West baton rouge County,0.1434207281992274
LA,West Baton Rouge,2212100000.0,Senate,Charles Boustany,Republican,1292,12167,LA West Baton Rouge,West baton rouge County,0.10618887153776609
LA,West Baton Rouge,2212100000.0,Senate,Charles Marsala,Republican,11,12167,LA West Baton Rouge,West baton rouge County,0.0009040848195939837
LA,West Baton Rouge,2212100000.0,Senate,David Duke,Republican,407,12167,LA West Baton Rouge,West baton rouge County,0.0334511383249774
LA,West Baton Rouge,2212100000.0,Senate,Derrick Edwards,Democrat,429,12167,LA West Baton Rouge,West baton rouge County,0.03525930796416536
LA,West Baton Rouge,2212100000.0,Senate,"Donald \\""Crawdaddy\""\"" Crawford""",Republican,153,12167,LA West Baton Rouge,West baton rouge County,0.012574997945261774
LA,West Baton Rouge,2212100000.0,Senate,Foster Campbell,Democrat,2405,12167,LA West Baton Rouge,West baton rouge County,0.19766581737486644
LA,West Baton Rouge,2212100000.0,Senate,Gary Landrieu,Democrat,372,12167,LA West Baton Rouge,West baton rouge County,0.03057450480808745
LA,West Baton Rouge,2212100000.0,Senate,John Fleming,Republican,685,12167,LA West Baton Rouge,West baton rouge County,0.05629982740198899
LA,West Baton Rouge,2212100000.0,Senate,John Kennedy,Republican,3734,12167,LA West Baton Rouge,West baton rouge County,0.30689570148763046
LA,West Baton Rouge,2212100000.0,Senate,Joshua Pellerin,Democrat,45,12167,LA West Baton Rouge,West baton rouge County,0.003698528807429933
LA,West Baton Rouge,2212100000.0,Senate,"MV \\""Vinny\""\"" Mendoza""",Democrat,29,12167,LA West Baton Rouge,West baton rouge County,0.002383496342565957
LA,West Baton Rouge,2212100000.0,Senate,Peter Williams,Democrat,52,12167,LA West Baton Rouge,West baton rouge County,0.004273855510807923
LA,West Carroll,2212300000.0,Senate,"\\""Joseph\""\"" Cao""",Republican,19,4482,LA West Carroll,West carroll County,0.004239178937974119
LA,West Carroll,2212300000.0,Senate,"\\""Rob\""\"" Maness""",Republican,198,4482,LA West Carroll,West carroll County,0.04417670682730924
LA,West Carroll,2212300000.0,Senate,Abhay Patel,Republican,3,4482,LA West Carroll,West carroll County,0.0006693440428380187
LA,West Carroll,2212300000.0,Senate,Caroline Fayard,Democrat,247,4482,LA West Carroll,West carroll County,0.055109326193663544
LA,West Carroll,2212300000.0,Senate,Charles Boustany,Republican,288,4482,LA West Carroll,West carroll County,0.0642570281124498
LA,West Carroll,2212300000.0,Senate,Charles Marsala,Republican,6,4482,LA West Carroll,West carroll County,0.0013386880856760374
LA,West Carroll,2212300000.0,Senate,David Duke,Republican,279,4482,LA West Carroll,West carroll County,0.06224899598393574
LA,West Carroll,2212300000.0,Senate,Derrick Edwards,Democrat,42,4482,LA West Carroll,West carroll County,0.009370816599732263
LA,West Carroll,2212300000.0,Senate,"Donald \\""Crawdaddy\""\"" Crawford""",Republican,143,4482,LA West Carroll,West carroll County,0.03190539937527889
LA,West Carroll,2212300000.0,Senate,Foster Campbell,Democrat,460,4482,LA West Carroll,West carroll County,0.10263275323516287
LA,West Carroll,2212300000.0,Senate,Gary Landrieu,Democrat,57,4482,LA West Carroll,West carroll County,0.012717536813922356
LA,West Carroll,2212300000.0,Senate,John Fleming,Republican,996,4482,LA West Carroll,West carroll County,0.2222222222222222
LA,West Carroll,2212300000.0,Senate,John Kennedy,Republican,1671,4482,LA West Carroll,West carroll County,0.3728246318607764
LA,West Carroll,2212300000.0,Senate,Joshua Pellerin,Democrat,4,4482,LA West Carroll,West carroll County,0.000892458723784025
LA,West Carroll,2212300000.0,Senate,"MV \\""Vinny\""\"" Mendoza""",Democrat,6,4482,LA West Carroll,West carroll County,0.0013386880856760374
LA,West Carroll,2212300000.0,Senate,Peter Williams,Democrat,4,4482,LA West Carroll,West carroll County,0.000892458723784025
LA,West Feliciana,2212500000.0,Senate,"\\""Joseph\""\"" Cao""",Republican,27,5546,LA West Feliciana,West feliciana County,0.004868373602596466
LA,West Feliciana,2212500000.0,Senate,"\\""Rob\""\"" Maness""",Republican,182,5546,LA West Feliciana,West feliciana County,0.03281644428416877
LA,West Feliciana,2212500000.0,Senate,Abhay Patel,Republican,6,5546,LA West Feliciana,West feliciana County,0.0010818608005769925
LA,West Feliciana,2212500000.0,Senate,Caroline Fayard,Democrat,781,5546,LA West Feliciana,West feliciana County,0.14082221420843852
LA,West Feliciana,2212500000.0,Senate,Charles Boustany,Republican,654,5546,LA West Feliciana,West feliciana County,0.11792282726289217
LA,West Feliciana,2212500000.0,Senate,Charles Marsala,Republican,9,5546,LA West Feliciana,West feliciana County,0.0016227912008654887
LA,West Feliciana,2212500000.0,Senate,David Duke,Republican,191,5546,LA West Feliciana,West feliciana County,0.03443923548503426
LA,West Feliciana,2212500000.0,Senate,Derrick Edwards,Democrat,110,5546,LA West Feliciana,West feliciana County,0.01983411467724486
LA,West Feliciana,2212500000.0,Senate,"Donald \\""Crawdaddy\""\"" Crawford""",Republican,78,5546,LA West Feliciana,West feliciana County,0.014064190407500902
LA,West Feliciana,2212500000.0,Senate,Foster Campbell,Democrat,896,5546,LA West Feliciana,West feliciana County,0.16155787955283088
LA,West Feliciana,2212500000.0,Senate,Gary Landrieu,Democrat,136,5546,LA West Feliciana,West feliciana County,0.02452217814641183
LA,West Feliciana,2212500000.0,Senate,John Fleming,Republican,464,5546,LA West Feliciana,West feliciana County,0.08366390191128742
LA,West Feliciana,2212500000.0,Senate,John Kennedy,Republican,1857,5546,LA West Feliciana,West feliciana County,0.33483591777857913
LA,West Feliciana,2212500000.0,Senate,Joshua Pellerin,Democrat,17,5546,LA West Feliciana,West feliciana County,0.0030652722683014787
LA,West Feliciana,2212500000.0,Senate,"MV \\""Vinny\""\"" Mendoza""",Democrat,8,5546,LA West Feliciana,West feliciana County,0.00144248106743599
LA,West Feliciana,2212500000.0,Senate,Peter Williams,Democrat,16,5546,LA West Feliciana,West feliciana County,0.00288496213487198
LA,Winn,2212700000.0,Senate,"\\""Joseph\""\"" Cao""",Republican,44,5989,LA Winn,Winn County,0.0073468024711971945
LA,Winn,2212700000.0,Senate,"\\""Rob\""\"" Maness""",Republican,291,5989,LA Winn,Winn County,0.048589079979963264
LA,Winn,2212700000.0,Senate,Abhay Patel,Republican,3,5989,LA Winn,Winn County,0.0005009183503088997
LA,Winn,2212700000.0,Senate,Caroline Fayard,Democrat,542,5989,LA Winn,Winn County,0.09049924862247453
LA,Winn,2212700000.0,Senate,Charles Boustany,Republican,440,5989,LA Winn,Winn County,0.07346802471197195
LA,Winn,2212700000.0,Senate,Charles Marsala,Republican,11,5989,LA Winn,Winn County,0.0018367006177992986
LA,Winn,2212700000.0,Senate,David Duke,Republican,377,5989,LA Winn,Winn County,0.06294873935548506
LA,Winn,2212700000.0,Senate,Derrick Edwards,Democrat,97,5989,LA Winn,Winn County,0.01619635999332109
LA,Winn,2212700000.0,Senate,"Donald \\""Crawdaddy\""\"" Crawford""",Republican,174,5989,LA Winn,Winn County,0.02905326431791618
LA,Winn,2212700000.0,Senate,Foster Campbell,Democrat,857,5989,LA Winn,Winn County,0.143095675404909
LA,Winn,2212700000.0,Senate,Gary Landrieu,Democrat,101,5989,LA Winn,Winn County,0.01686425112706629
LA,Winn,2212700000.0,Senate,John Fleming,Republican,1062,5989,LA Winn,Winn County,0.17732509600935048
LA,Winn,2212700000.0,Senate,John Kennedy,Republican,1803,5989,LA Winn,Winn County,0.3010519285356487
LA,Winn,2212700000.0,Senate,Joshua Pellerin,Democrat,11,5989,LA Winn,Winn County,0.0018367006177992986
LA,Winn,2212700000.0,Senate,"MV \\""Vinny\""\"" Mendoza""",Democrat,8,5989,LA Winn,Winn County,0.0013357822674903992
LA,Winn,2212700000.0,Senate,Peter Williams,Democrat,15,5989,LA Winn,Winn County,0.002504591751544498
MD,Allegany,2400100000.0,Senate,Bob Robinson,Democrat,0,29118,MD Allegany,Allegany County,0.0
MD,Allegany,2400100000.0,Senate,Charles U. Smith,Democrat,0,29118,MD Allegany,Allegany County,0.0
MD,Allegany,2400100000.0,Senate,Chris Van Hollen,Democrat,9761,29118,MD Allegany,Allegany County,0.33522219932687686
MD,Allegany,2400100000.0,Senate,Jeffrey Binkins,Democrat,0,29118,MD Allegany,Allegany County,0.0
MD,Allegany,2400100000.0,Senate,Kathy Szeliga,Republican,18072,29118,MD Allegany,Allegany County,0.6206470224603338
MD,Allegany,2400100000.0,Senate,Lih Young,Democrat,1,29118,MD Allegany,Allegany County,3.4343018064427503e-05
MD,Anne Arundel,2400300000.0,Senate,Bob Robinson,Democrat,1,264923,MD Anne Arundel,Anne arundel County,3.7746816999656504e-06
MD,Anne Arundel,2400300000.0,Senate,Charles U. Smith,Democrat,0,264923,MD Anne Arundel,Anne arundel County,0.0
MD,Anne Arundel,2400300000.0,Senate,Chris Van Hollen,Democrat,127961,264923,MD Anne Arundel,Anne arundel County,0.4830120450093046
MD,Anne Arundel,2400300000.0,Senate,Jeffrey Binkins,Democrat,0,264923,MD Anne Arundel,Anne arundel County,0.0
MD,Anne Arundel,2400300000.0,Senate,Kathy Szeliga,Republican,128268,264923,MD Anne Arundel,Anne arundel County,0.48417087229119404
MD,Anne Arundel,2400300000.0,Senate,Lih Young,Democrat,6,264923,MD Anne Arundel,Anne arundel County,2.2648090199793903e-05
MD,Baltimore City,2451000000.0,Senate,Bob Robinson,Democrat,4,234689,MD Baltimore City,Baltimore city County,1.704383247617059e-05
MD,Baltimore City,2451000000.0,Senate,Charles U. Smith,Democrat,15,234689,MD Baltimore City,Baltimore city County,6.391437178563972e-05
MD,Baltimore City,2451000000.0,Senate,Chris Van Hollen,Democrat,193819,234689,MD Baltimore City,Baltimore city County,0.825854641674727
MD,Baltimore City,2451000000.0,Senate,Jeffrey Binkins,Democrat,0,234689,MD Baltimore City,Baltimore city County,0.0
MD,Baltimore City,2451000000.0,Senate,Kathy Szeliga,Republican,29306,234689,MD Baltimore City,Baltimore city County,0.12487163863666384
MD,Baltimore City,2451000000.0,Senate,Lih Young,Democrat,23,234689,MD Baltimore City,Baltimore city County,9.80020367379809e-05
MD,Baltimore,2400500000.0,Senate,Bob Robinson,Democrat,0,384944,MD Baltimore,Baltimore County,0.0
MD,Baltimore,2400500000.0,Senate,Charles U. Smith,Democrat,1,384944,MD Baltimore,Baltimore County,2.5977804563780704e-06
MD,Baltimore,2400500000.0,Senate,Chris Van Hollen,Democrat,217151,384944,MD Baltimore,Baltimore County,0.5641106238829544
MD,Baltimore,2400500000.0,Senate,Jeffrey Binkins,Democrat,0,384944,MD Baltimore,Baltimore County,0.0
MD,Baltimore,2400500000.0,Senate,Kathy Szeliga,Republican,155079,384944,MD Baltimore,Baltimore County,0.4028611953946548
MD,Baltimore,2400500000.0,Senate,Lih Young,Democrat,3,384944,MD Baltimore,Baltimore County,7.793341369134212e-06
MD,Calvert,2400900000.0,Senate,Bob Robinson,Democrat,0,45896,MD Calvert,Calvert County,0.0
