GeoFIPS,GeoName,Region,ComponentId,ComponentName,Line,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
17000,Illinois,3,2,Per capita personal consumption expenditures (PCE) by state,23,..., Gross output of nonprofit institutions,2540,2761,2843,3033,3210,3466,3531,3655,3817,4059,4130,4383,4467,4587,4666,4885,4970,5174,5378
17000,Illinois,3,2,Per capita personal consumption expenditures (PCE) by state,24,..., Less: Receipts from sales of goods and services by nonprofit institutions,1849,1943,1984,2068,2171,2337,2408,2546,2689,2804,2907,2971,3106,3201,3302,3400,3488,3635,3793
18000,Indiana,3,2,Per capita personal consumption expenditures (PCE) by state,1,...,Personal consumption expenditures,19271,20219,21327,22465,23198,23882,24820,26331,27586,28565,29392,29976,29217,30053,31190,32114,32602,33404,34098
18000,Indiana,3,2,Per capita personal consumption expenditures (PCE) by state,2,..., Goods,7423,7663,8213,8594,8720,8887,9214,9737,10125,10422,10626,10679,10030,10472,11081,11402,11496,11622,11480
18000,Indiana,3,2,Per capita personal consumption expenditures (PCE) by state,3,...,  Durable goods,2603,2767,2990,3061,3094,3211,3273,3415,3452,3395,3388,3148,2948,3088,3206,3369,3451,3567,3715
18000,Indiana,3,2,Per capita personal consumption expenditures (PCE) by state,4,...,   Motor vehicles and parts,1156,1232,1328,1303,1340,1382,1348,1363,1307,1217,1226,1033,983,1054,1100,1158,1186,1265,1324
18000,Indiana,3,2,Per capita personal consumption expenditures (PCE) by state,5,...,   Furnishings and durable household equipment,565,596,647,691,691,715,736,774,808,814,795,759,685,717,742,780,794,804,843
18000,Indiana,3,2,Per capita personal consumption expenditures (PCE) by state,6,...,   Recreational goods and vehicles,598,642,693,729,733,769,827,900,944,948,936,927,865,886,900,958,982,997,1034
18000,Indiana,3,2,Per capita personal consumption expenditures (PCE) by state,7,...,   Other durable goods,284,296,322,339,330,345,362,378,393,416,431,429,415,431,463,473,489,501,515
18000,Indiana,3,2,Per capita personal consumption expenditures (PCE) by state,8,...,  Nondurable goods,4820,4896,5223,5532,5626,5676,5940,6323,6673,7027,7238,7531,7082,7384,7875,8034,8045,8055,7765
18000,Indiana,3,2,Per capita personal consumption expenditures (PCE) by state,9,...,   Food and beverages purchased for off-premises consumption,1799,1821,1880,1907,1929,1935,1990,2114,2214,2271,2320,2417,2404,2412,2506,2528,2546,2566,2566
18000,Indiana,3,2,Per capita personal consumption expenditures (PCE) by state,10,...,   Clothing and footwear,795,814,857,866,863,868,873,880,892,898,883,871,838,871,906,926,929,931,936
18000,Indiana,3,2,Per capita personal consumption expenditures (PCE) by state,11,...,   Gasoline and other energy goods,629,570,636,795,798,742,863,1010,1193,1350,1456,1604,1126,1317,1579,1609,1580,1480,1108
18000,Indiana,3,2,Per capita personal consumption expenditures (PCE) by state,12,...,   Other nondurable goods,1597,1691,1850,1964,2036,2132,2214,2319,2375,2508,2579,2638,2715,2783,2885,2970,2990,3078,3155
18000,Indiana,3,2,Per capita personal consumption expenditures (PCE) by state,13,..., Services,11848,12557,13113,13872,14479,14996,15606,16594,17461,18142,18766,19298,19187,19582,20109,20712,21106,21782,22618
18000,Indiana,3,2,Per capita personal consumption expenditures (PCE) by state,14,...,  Household consumption expenditures (for services),11358,11974,12499,13203,13768,14253,14905,15838,16642,17272,17947,18372,18277,18669,19205,19771,20136,20757,21545
18000,Indiana,3,2,Per capita personal consumption expenditures (PCE) by state,15,...,  Housing and utilities,3062,3188,3337,3499,3756,3853,3982,4152,4466,4643,4770,4972,5013,5004,5037,5096,5176,5316,5442
18000,Indiana,3,2,Per capita personal consumption expenditures (PCE) by state,16,...,  Health care,2689,2844,2939,3103,3356,3641,3894,4243,4444,4667,4977,5096,5281,5464,5685,5956,6042,6149,6501
18000,Indiana,3,2,Per capita personal consumption expenditures (PCE) by state,17,...,  Transportation services,698,733,790,828,840,826,832,840,872,876,890,879,800,806,855,881,910,956,980
18000,Indiana,3,2,Per capita personal consumption expenditures (PCE) by state,18,...,  Recreation services,864,879,905,942,947,962,1014,1089,1118,1135,1180,1212,1177,1195,1212,1274,1306,1318,1327
18000,Indiana,3,2,Per capita personal consumption expenditures (PCE) by state,19,...,  Food services and accommodations,1155,1204,1275,1325,1360,1412,1466,1553,1623,1687,1716,1737,1706,1743,1810,1889,1911,1971,2107
18000,Indiana,3,2,Per capita personal consumption expenditures (PCE) by state,20,...,  Financial services and insurance,1459,1593,1713,1885,1792,1784,1836,1956,2056,2120,2199,2195,2016,2124,2207,2184,2298,2429,2510
18000,Indiana,3,2,Per capita personal consumption expenditures (PCE) by state,21,...,  Other services,1430,1533,1541,1620,1718,1775,1881,2005,2064,2145,2216,2283,2285,2335,2400,2491,2494,2618,2678
18000,Indiana,3,2,Per capita personal consumption expenditures (PCE) by state,22,..., Final consumption expenditures of nonprofit institutions serving households (NPISHs),490,583,614,669,710,742,701,756,819,871,818,926,910,913,904,941,970,1025,1073
18000,Indiana,3,2,Per capita personal consumption expenditures (PCE) by state,23,..., Gross output of nonprofit institutions,1893,2029,2094,2199,2311,2434,2375,2588,2791,2878,2875,3029,3112,3204,3277,3403,3478,3617,3774
18000,Indiana,3,2,Per capita personal consumption expenditures (PCE) by state,24,..., Less: Receipts from sales of goods and services by nonprofit institutions,1403,1447,1479,1530,1601,1692,1674,1832,1972,2007,2056,2103,2202,2292,2373,2461,2508,2592,2701
19000,Iowa,4,2,Per capita personal consumption expenditures (PCE) by state,1,...,Personal consumption expenditures,19133,20130,21231,22448,23025,23547,24610,26089,27336,28604,29608,30694,30477,31246,32716,33500,34117,35106,35621
19000,Iowa,4,2,Per capita personal consumption expenditures (PCE) by state,2,..., Goods,7238,7500,8048,8482,8544,8632,9032,9672,10044,10561,10861,11173,10827,11215,12049,12387,12551,12836,12674
19000,Iowa,4,2,Per capita personal consumption expenditures (PCE) by state,3,...,  Durable goods,2643,2823,3018,3068,3106,3180,3290,3497,3506,3585,3637,3505,3472,3604,3765,3958,4077,4189,4302
19000,Iowa,4,2,Per capita personal consumption expenditures (PCE) by state,4,...,   Motor vehicles and parts,1177,1266,1351,1331,1392,1387,1352,1383,1343,1276,1316,1197,1217,1320,1373,1465,1516,1588,1660
19000,Iowa,4,2,Per capita personal consumption expenditures (PCE) by state,5,...,   Furnishings and durable household equipment,543,576,624,653,655,693,722,773,780,795,786,776,744,741,773,805,825,832,833
19000,Iowa,4,2,Per capita personal consumption expenditures (PCE) by state,6,...,   Recreational goods and vehicles,603,652,695,723,713,743,824,919,940,1018,1021,1015,996,1016,1076,1131,1164,1190,1217
19000,Iowa,4,2,Per capita personal consumption expenditures (PCE) by state,7,...,   Other durable goods,319,330,347,361,346,357,392,422,442,496,515,517,515,528,544,557,571,580,592
19000,Iowa,4,2,Per capita personal consumption expenditures (PCE) by state,8,...,  Nondurable goods,4595,4677,5031,5414,5437,5452,5742,6175,6538,6976,7224,7668,7355,7611,8284,8429,8474,8647,8373
19000,Iowa,4,2,Per capita personal consumption expenditures (PCE) by state,9,...,   Food and beverages purchased for off-premises consumption,1616,1668,1755,1813,1862,1845,1904,2010,2103,2199,2308,2427,2484,2454,2634,2673,2682,2796,2815
19000,Iowa,4,2,Per capita personal consumption expenditures (PCE) by state,10,...,   Clothing and footwear,739,759,795,808,796,787,807,827,846,860,839,855,862,864,866,905,910,920,926
19000,Iowa,4,2,Per capita personal consumption expenditures (PCE) by state,11,...,   Gasoline and other energy goods,732,659,748,932,884,816,923,1115,1321,1504,1636,1865,1373,1597,1967,1968,1950,1888,1499
19000,Iowa,4,2,Per capita personal consumption expenditures (PCE) by state,12,...,   Other nondurable goods,1508,1592,1733,1861,1896,2005,2108,2224,2268,2413,2441,2522,2636,2696,2817,2883,2932,3042,3133
19000,Iowa,4,2,Per capita personal consumption expenditures (PCE) by state,13,..., Services,11895,12630,13183,13966,14481,14914,15578,16417,17292,18043,18747,19521,19650,20031,20667,21113,21566,22270,22946
19000,Iowa,4,2,Per capita personal consumption expenditures (PCE) by state,14,...,  Household consumption expenditures (for services),11313,11952,12454,13190,13616,14031,14635,15515,16385,17086,17828,18490,18581,18935,19571,19983,20410,21110,21748
19000,Iowa,4,2,Per capita personal consumption expenditures (PCE) by state,15,...,  Housing and utilities,2897,3016,3148,3356,3566,3644,3803,3976,4283,4506,4644,4837,4887,4902,4958,5077,5216,5352,5457
19000,Iowa,4,2,Per capita personal consumption expenditures (PCE) by state,16,...,  Health care,2698,2880,3009,3192,3428,3665,3812,4042,4290,4460,4661,4866,5101,5262,5524,5713,5738,5885,6175
19000,Iowa,4,2,Per capita personal consumption expenditures (PCE) by state,17,...,  Transportation services,572,616,659,675,678,660,660,691,733,774,812,825,805,801,821,831,855,904,916
19000,Iowa,4,2,Per capita personal consumption expenditures (PCE) by state,18,...,  Recreation services,841,874,907,879,873,881,929,993,1015,1070,1142,1171,1187,1195,1214,1255,1280,1304,1332
19000,Iowa,4,2,Per capita personal consumption expenditures (PCE) by state,19,...,  Food services and accommodations,1031,1077,1108,1194,1205,1254,1312,1382,1456,1522,1585,1653,1626,1623,1687,1772,1818,1887,1982
19000,Iowa,4,2,Per capita personal consumption expenditures (PCE) by state,20,...,  Financial services and insurance,1496,1591,1689,1867,1795,1826,1876,2076,2187,2251,2410,2483,2297,2401,2571,2497,2630,2762,2747
19000,Iowa,4,2,Per capita personal consumption expenditures (PCE) by state,21,...,  Other services,1778,1898,1934,2028,2070,2100,2243,2356,2421,2503,2575,2656,2679,2753,2796,2838,2872,3017,3138
19000,Iowa,4,2,Per capita personal consumption expenditures (PCE) by state,22,..., Final consumption expenditures of nonprofit institutions serving households (NPISHs),582,677,729,776,865,883,943,902,907,957,918,1030,1069,1096,1096,1130,1155,1160,1198
19000,Iowa,4,2,Per capita personal consumption expenditures (PCE) by state,23,..., Gross output of nonprofit institutions,2099,2216,2298,2377,2572,2696,2803,2844,2924,3001,3023,3188,3333,3439,3520,3624,3688,3772,3898
19000,Iowa,4,2,Per capita personal consumption expenditures (PCE) by state,24,..., Less: Receipts from sales of goods and services by nonprofit institutions,1517,1539,1569,1602,1707,1813,1860,1942,2017,2044,2105,2157,2265,2343,2424,2494,2533,2612,2700
20000,Kansas,4,2,Per capita personal consumption expenditures (PCE) by state,1,...,Personal consumption expenditures,18606,19671,20833,22122,22879,23338,24393,25759,26982,28416,29617,30418,29666,30104,31424,32267,32892,33979,34840
20000,Kansas,4,2,Per capita personal consumption expenditures (PCE) by state,2,..., Goods,7290,7619,8114,8445,8542,8496,8811,9253,9666,10150,10646,10769,10183,10494,11131,11461,11702,12010,12073
20000,Kansas,4,2,Per capita personal consumption expenditures (PCE) by state,3,...,  Durable goods,2611,2799,2990,3032,3100,3123,3189,3382,3392,3501,3692,3542,3329,3403,3482,3706,3794,3921,4065
20000,Kansas,4,2,Per capita personal consumption expenditures (PCE) by state,4,...,   Motor vehicles and parts,1127,1204,1275,1265,1309,1324,1284,1291,1277,1256,1300,1159,1107,1180,1212,1346,1395,1457,1517
20000,Kansas,4,2,Per capita personal consumption expenditures (PCE) by state,5,...,   Furnishings and durable household equipment,541,588,621,659,669,683,733,813,814,884,929,910,849,846,864,906,915,965,995
20000,Kansas,4,2,Per capita personal consumption expenditures (PCE) by state,6,...,   Recreational goods and vehicles,627,671,735,733,752,748,791,879,900,918,977,991,917,913,906,937,953,963,994
20000,Kansas,4,2,Per capita personal consumption expenditures (PCE) by state,7,...,   Other durable goods,316,336,359,375,370,368,381,399,400,443,487,482,456,464,501,517,531,537,558
20000,Kansas,4,2,Per capita personal consumption expenditures (PCE) by state,8,...,  Nondurable goods,4678,4819,5124,5412,5442,5372,5622,5871,6274,6649,6954,7227,6854,7091,7649,7755,7908,8089,8008
20000,Kansas,4,2,Per capita personal consumption expenditures (PCE) by state,9,...,   Food and beverages purchased for off-premises consumption,1811,1868,1959,2024,2040,2008,2103,2168,2366,2464,2595,2687,2650,2617,2783,2787,2781,2850,2863
20000,Kansas,4,2,Per capita personal consumption expenditures (PCE) by state,10,...,   Clothing and footwear,739,791,799,818,820,805,799,780,791,833,874,877,841,864,896,924,929,935,943
20000,Kansas,4,2,Per capita personal consumption expenditures (PCE) by state,11,...,   Gasoline and other energy goods,568,510,574,688,652,605,700,809,973,1094,1170,1276,928,1080,1345,1355,1377,1343,1045
20000,Kansas,4,2,Per capita personal consumption expenditures (PCE) by state,12,...,   Other nondurable goods,1560,1650,1793,1882,1930,1954,2020,2114,2144,2258,2316,2387,2435,2530,2625,2689,2821,2961,3157
20000,Kansas,4,2,Per capita personal consumption expenditures (PCE) by state,13,..., Services,11317,12052,12719,13677,14337,14843,15582,16506,17316,18266,18970,19649,19483,19610,20293,20805,21191,21969,22768
20000,Kansas,4,2,Per capita personal consumption expenditures (PCE) by state,14,...,  Household consumption expenditures (for services),11018,11666,12234,13137,13764,14268,14966,15872,16747,17568,18326,18901,18753,18892,19555,20026,20414,21181,21950
20000,Kansas,4,2,Per capita personal consumption expenditures (PCE) by state,15,...,  Housing and utilities,3083,3233,3348,3592,3819,3897,4030,4216,4507,4700,4794,4990,5072,5069,5132,5301,5418,5557,5683
20000,Kansas,4,2,Per capita personal consumption expenditures (PCE) by state,16,...,  Health care,2785,2878,2987,3143,3428,3647,3852,4136,4395,4563,4825,5054,5233,5380,5598,5807,5787,6005,6301
20000,Kansas,4,2,Per capita personal consumption expenditures (PCE) by state,17,...,  Transportation services,609,632,653,675,704,686,692,711,753,805,817,836,802,792,807,820,831,857,872
20000,Kansas,4,2,Per capita personal consumption expenditures (PCE) by state,18,...,  Recreation services,499,547,646,753,794,893,969,1057,1070,1143,1242,1214,1122,1037,1046,1054,1098,1138,1172
20000,Kansas,4,2,Per capita personal consumption expenditures (PCE) by state,19,...,  Food services and accommodations,1103,1163,1151,1199,1233,1272,1344,1458,1515,1620,1634,1669,1663,1677,1737,1813,1844,1925,2046
20000,Kansas,4,2,Per capita personal consumption expenditures (PCE) by state,20,...,  Financial services and insurance,1527,1645,1763,1921,1865,1855,1930,2048,2205,2316,2466,2552,2328,2418,2575,2505,2655,2746,2797
20000,Kansas,4,2,Per capita personal consumption expenditures (PCE) by state,21,...,  Other services,1412,1567,1686,1854,1921,2018,2149,2244,2302,2422,2548,2586,2533,2519,2660,2726,2781,2952,3078
20000,Kansas,4,2,Per capita personal consumption expenditures (PCE) by state,22,..., Final consumption expenditures of nonprofit institutions serving households (NPISHs),299,386,484,540,573,575,615,634,569,698,644,748,730,717,738,780,777,788,817
20000,Kansas,4,2,Per capita personal consumption expenditures (PCE) by state,23,..., Gross output of nonprofit institutions,1685,1806,1999,2131,2230,2315,2397,2549,2581,2865,2873,3022,3096,3150,3264,3378,3425,3532,3675
20000,Kansas,4,2,Per capita personal consumption expenditures (PCE) by state,24,..., Less: Receipts from sales of goods and services by nonprofit institutions,1386,1420,1514,1591,1657,1740,1782,1914,2012,2167,2229,2274,2366,2433,2526,2599,2649,2743,2858
21000,Kentucky,5,2,Per capita personal consumption expenditures (PCE) by state,1,...,Personal consumption expenditures,17506,18379,19348,20574,21137,21848,22766,23966,25253,26415,27082,27721,27518,28271,29337,30108,30491,31161,31925
21000,Kentucky,5,2,Per capita personal consumption expenditures (PCE) by state,2,..., Goods,6894,7154,7724,8167,8214,8429,8764,9251,9639,10134,10303,10414,10064,10476,11058,11331,11353,11391,11263
